date,y,yhat,error
2025-03-18,20.06857148356125,19.77235623833261,0.29621524522864107
2025-03-19,19.53624128904461,19.435763327937913,0.10047796110669793
2025-03-20,19.58086871246214,18.963009224932197,0.6178594875299446
2025-03-21,18.67407051316105,19.008681688523232,-0.3346111753621841
2025-03-22,17.345558013561156,18.197970634072036,-0.8524126205108793
2025-03-23,18.795430461923157,17.009755321467363,1.785675140455794
2025-03-24,21.44076177372247,18.309897270969337,3.130864502753134
2025-03-25,21.22538637367557,20.69978677790978,0.5255995957657902
2025-03-26,20.356103382104852,20.5148669295399,-0.15876354743504706
2025-03-27,17.78683365213161,19.734241056077853,-1.9474074039462437
2025-03-28,16.010968608056192,17.41934131416503,-1.408372706108839
2025-03-29,16.282683448963418,15.829433421338779,0.4532500276246392
2025-03-30,17.56505515153262,16.072924248786343,1.4921309027462755
2025-03-31,19.16454436246809,17.221536831383556,1.9430075310845325
2025-04-01,19.894995748371564,18.65973994410786,1.235255804263705
2025-04-02,21.01287160289773,19.323517964582436,1.6893536383152927
2025-04-03,19.583964176880656,20.342875083243353,-0.7589109063626971
2025-04-04,19.695515225276832,19.051859450918215,0.6436557743586171
2025-04-05,19.325001554325198,19.158139938000094,0.16686161632510377
2025-04-06,21.36698317826221,18.826812467623256,2.5401707106389537
2025-04-07,19.710339366084845,20.685077631010486,-0.9747382649256409
2025-04-08,19.534073759569868,19.18333648057813,0.3507372789917369
2025-04-09,20.208398055418954,19.02734989134744,1.1810481640715125
2025-04-10,18.87977292731284,19.644570409979817,-0.7647974826669781
2025-04-11,19.153897838034812,18.442557119915964,0.7113407181188478
2025-04-12,19.446345690040083,18.693573477257605,0.7527722127824781
2025-04-13,20.99183023856412,18.96196476078322,2.0298654777808984
2025-04-14,21.99895516205717,20.37360058198989,1.625354580067281
2025-04-15,22.343054727444034,21.30424349266995,1.0388112347740837
2025-04-16,22.592657675429436,21.631422894839332,0.9612347805901038
2025-04-17,21.636611704277293,21.87304423604173,-0.2364325317644358
2025-04-18,21.05712013681017,21.000762530537454,0.0563576062727158
2025-04-19,20.36779284025236,20.47484273239857,-0.10704989214621108
2025-04-20,20.112043692672177,19.847341394206858,0.2647022984653198
2025-04-21,20.203466090926273,19.616476802330297,0.5869892885959764
2025-04-22,21.30228249458491,19.705319461118293,1.5969630334666185
2025-04-23,18.034239772874443,20.720368074237776,-2.6861283013633326
2025-04-24,16.428987860611393,17.72381480832422,-1.2948269477128278
2025-04-25,15.76410424541207,16.26253411669187,-0.4984298712798001
2025-04-26,16.708292373364436,15.658419758698711,1.0498726146657251
2025-04-27,15.732780562203589,16.51702817891537,-0.7842476167117827
2025-04-28,19.324226446983317,15.630461154272636,3.6937652927106814
2025-04-29,20.629007365161875,18.89748981199594,1.7315175531659364
2025-04-30,22.06865390125303,20.094140866584688,1.974513034668341
2025-05-01,21.469749701284528,21.424019847501548,0.04572985378298
2025-05-02,21.083232458880456,20.878932669099363,0.20429978978109276
2025-05-03,22.713023121843307,20.52868503443164,2.1843380874116676
2025-05-04,21.74533549866577,22.040455487222978,-0.29511998855720734
2025-05-05,20.51920745384501,21.15202938286582,-0.6328219290208104
2025-05-06,20.622212386799657,20.025152147636852,0.5970602391628042
2025-05-07,19.303662713011825,20.12423295987533,-0.8205702468635039
2025-05-08,18.402445598980503,18.9143279236387,-0.5118823246581989
2025-05-09,17.057886470972733,18.088428439631446,-1.0305419686587136
2025-05-10,18.462752266126454,16.858071924837134,1.6046803412893205
2025-05-11,20.11560037890599,18.144462656501908,1.9711377224040838
2025-05-12,20.985415434682235,19.663090024297457,1.322325410384778
2025-05-13,21.518186474219473,20.46877333621796,1.049413138001512
2025-05-14,20.617987196552768,20.966322639142422,-0.3483354425896543
2025-05-15,20.31463554257381,20.138351492435568,0.17628405013824278
2025-05-16,19.469669674051826,19.86145552730431,-0.39178585325248605
2025-05-17,19.24608565577807,19.0860581432897,0.16002751248836944
2025-05-18,21.090368702523516,18.881532130674515,2.2088365718490017
2025-05-19,22.955758704828657,20.58536589922667,2.3703928056019876
2025-05-20,23.873781922072986,22.322382506653398,1.5513994154195885
2025-05-21,21.349900275467224,23.189708925204023,-1.8398086497367991
2025-05-22,19.55289816755921,20.839979427430034,-1.2870812598708241
2025-05-23,17.252403536059315,19.17874098212266,-1.9263374460633464
2025-05-24,17.880743272775135,17.059724934922656,0.8210183378524789
2025-05-25,19.738435498106476,17.638067401926442,2.100368096180034
2025-05-26,20.73237967821889,19.35016231753533,1.382217360683562
2025-05-27,23.070982596183708,20.270813915260014,2.8001686809236936
2025-05-28,21.46151202784734,22.447831966598017,-0.9863199387506754
2025-05-29,19.120384459159066,20.953869145747497,-1.833484686588431
2025-05-30,19.29026992701478,18.787738994639803,0.5025309323749774
2025-05-31,19.642855273597927,18.946060736363798,0.6967945372341298
2025-06-01,21.06632707996404,19.274451099918256,1.7918759800457842
2025-06-02,22.081098311724514,20.592670507911738,1.488427803812776
2025-06-03,22.309564601444926,21.540825813524144,0.7687387879207819
2025-06-04,19.29913482333585,21.759275387186186,-2.4601405638503344
2025-06-05,18.126233804198225,18.964082426361603,-0.8378486221633779
2025-06-06,17.534242876669474,17.88170109147468,-0.3474582148052079
2025-06-07,18.052539524440427,17.336343852475093,0.716195671965334
2025-06-08,19.08358760875036,17.814940843345443,1.2686467654049167
2025-06-09,20.950348486337077,18.767792415934345,2.1825560704027325
2025-06-10,21.980693963104258,20.497022489153757,1.4836714739505013
2025-06-11,20.125026864705877,21.459293565313867,-1.3342667006079907
2025-06-12,20.124982065400776,19.737444593338477,0.3875374720622986
2025-06-13,20.058522303071058,19.73965441090321,0.31886789216784805
2025-06-14,20.55605555557453,19.680311933889584,0.875743621684947
2025-06-15,19.790370179418883,20.14364081880494,-0.3532706393860572
2025-06-16,21.486520695872883,19.435074050587495,2.051446645285388
2025-06-17,21.859918810146784,21.012588533466584,0.8473302766802
2025-06-18,22.188044017248483,21.364575678379317,0.8234683388691657
2025-06-19,22.612495603060083,21.675333614373525,0.9371619886865581
2025-06-20,22.72670584947681,22.077203416681705,0.6495024327951064
2025-06-21,21.986248966940014,22.189622995849152,-0.20337402890913836
2025-06-22,22.185015693110305,21.5011132936932,0.6839023994171036
2025-06-23,23.283406263492644,21.6913325674115,1.592073696081144
2025-06-24,21.879259056143933,22.72616965457575,-0.8469105984318155
2025-06-25,19.838051960328063,21.413139267626832,-1.5750873072987694
2025-06-26,18.87711337873548,19.50843705652238,-0.6313236777868987
2025-06-27,19.980208431786057,18.61516876440452,1.365039667381538
2025-06-28,19.80625317491866,19.642822814108214,0.1634303608104446
2025-06-29,22.321474025831655,19.482312633818623,2.8391613920130325
2025-06-30,20.00104301266718,21.832308743313938,-1.8312657306467592
2025-07-01,19.322556469739165,19.66465269698655,-0.3420962272473851
2025-07-02,19.552189687914034,19.03402479316564,0.518164894748395
2025-07-03,20.101028035032222,19.249022346328047,0.8520056887041747
2025-07-04,19.534560945944364,19.76300474267198,-0.2284437967276176
2025-07-05,19.8010578629107,19.235228616309676,0.5658292466010231
2025-07-06,20.74277467195987,19.4848962085737,1.2578784633861702
2025-07-07,20.049103581334492,20.365544959622,-0.3164413782875073
2025-07-08,22.148071140600422,19.719240652908702,2.4288304876917195
2025-07-09,20.8786982369922,21.6830188019027,-0.8043205649105012
2025-07-10,21.21359670780655,20.49709877035145,0.7164979374550988
2025-07-11,20.30583026400544,20.812293162916717,-0.5064628989112769
2025-07-12,21.515196051472813,19.966513907382307,1.548682144090506
2025-07-13,22.370963970759927,21.09800762999972,1.2729563407602065
2025-07-14,22.81264986939736,21.90421957926031,0.9084302901370513
2025-07-15,23.061569000470122,22.323456187234143,0.7381128132359791
2025-07-16,20.731258956633255,22.56230888715747,-1.831049930524216
2025-07-17,20.083257845529932,20.375555352025177,-0.29229750649524533
2025-07-18,21.406673743600066,19.769942936351985,1.6367308072480817
2025-07-19,22.519777489868936,21.01066646417533,1.5091110256936062
2025-07-20,21.74466034204175,22.059077552901545,-0.31441721085979424
2025-07-21,23.066912852626714,21.33283616912719,1.7340766834995236
2025-07-22,23.297558177248057,22.580410374958056,0.7171478022900004
2025-07-23,23.223817810767855,22.802497418819467,0.4213203919483881
2025-07-24,21.840544659068648,22.737431772309975,-0.896887113241327
2025-07-25,20.648365857157973,21.435895755299125,-0.7875298981411518
2025-07-26,22.0983145760535,20.317657051260575,1.7806575247929253
2025-07-27,22.721129599031787,21.681450656934164,1.0396789420976233
2025-07-28,24.500396340278588,22.272381347352553,2.2280149929260347
2025-07-29,25.00472876281875,23.95883350710004,1.0458952557187118
2025-07-30,23.240803169752464,24.444249421259894,-1.2034462515074296
2025-07-31,21.639431982529196,22.77536766936147,-1.1359356868322728
2025-08-01,22.72997904453652,21.265566796265745,1.4644122482707758
2025-08-02,22.3612146969288,22.296913649994615,0.0643010469341867
2025-08-03,21.965989685968818,21.950700601151667,0.015289084817151632
2025-08-04,21.603047796856316,21.58064806809216,0.022399728764156634
2025-08-05,23.1701984415075,21.240897518625374,1.9293009228821276
2025-08-06,22.58213942351547,22.72357583655137,-0.1414364130358976
2025-08-07,20.635208871303256,22.16920898209488,-1.5340001107916237
2025-08-08,20.870986419477255,20.333465374412114,0.5375210450651409
2025-08-09,21.17013586025627,20.55811578408513,0.6120200761711416
2025-08-10,20.338941794728722,20.841357902964564,-0.5024161082358418
2025-08-11,22.383195500246092,20.05829588493976,2.3248996153063324
2025-08-12,24.085352716296317,21.987271760994837,2.09808095530148
2025-08-13,25.625546211664318,23.60339191703039,2.0221542946339284
2025-08-14,23.489417798191077,25.07447914991826,-1.5850613517271839
2025-08-15,22.333287048928256,23.04444380792839,-0.7111567590001329
2025-08-16,23.616479379578365,21.950834196092043,1.6656451834863226
2025-08-17,23.80726241998745,23.170129857597935,0.6371325623895139
2025-08-18,24.373260215033376,23.355133606997462,1.0181266080359137
2025-08-19,23.464085686634288,23.897572851531496,-0.4334871648972083
2025-08-20,21.31649729903834,23.03637137954689,-1.71987408050855
2025-08-21,21.61532137674205,21.00225403990119,0.6130673368408601
